request_id,created_at,completed_at,caisse,service,request_type,sla_days,processing_days,is_completed,is_success,team_size_fte,productivity_target,within_sla
REQ-00025720,2025-12-19,2025-12-19 22:28:02.673502294,Caisse 06,Complémentaire santé,Demande standard,7,0.94,True,True,20,28.48,True
REQ-00012721,2025-12-19,2025-12-23 03:31:10.370898635,Caisse 03,Complémentaire santé,Demande standard,7,4.15,True,True,30,40.64,True
REQ-00025682,2025-12-19,2025-12-20 05:03:51.148699536,Caisse 05,Remboursements,Demande standard,5,1.21,True,False,10,30.06,True
REQ-00023508,2025-12-19,2025-12-20 17:03:20.131328436,Caisse 01,Remboursements,Demande standard,5,1.71,True,True,23,22.17,True
REQ-00009430,2025-12-19,2025-12-24 02:09:59.395932743,Caisse 07,Complémentaire santé,Demande standard,7,5.09,True,True,18,43.44,True
REQ-00007443,2025-12-19,2025-12-23 00:29:50.122017078,Caisse 02,Affiliation,Mise à jour dossier,10,4.02,True,True,20,33.61,True
REQ-00029956,2025-12-19,2025-12-20 16:48:52.204167040,Caisse 03,Indemnités journalières,Demande standard,8,1.7,True,True,22,28.1,True
REQ-00016780,2025-12-19,2025-12-20 15:21:57.683911723,Caisse 06,Complémentaire santé,Réclamation,7,1.64,True,True,30,25.67,True
REQ-00022671,2025-12-19,,Caisse 02,Indemnités journalières,Demande standard,8,7.52,False,False,22,35.87,False
REQ-00005509,2025-12-19,2025-12-22 05:39:47.147426588,Caisse 01,Complémentaire santé,Justificatif,7,3.24,True,True,16,39.6,True
REQ-00008451,2025-12-19,2025-12-30 04:12:23.329350881,Caisse 02,Affiliation,Mise à jour dossier,10,11.18,True,True,14,38.08,False
REQ-00019775,2025-12-19,2025-12-27 09:47:11.044748970,Caisse 04,Accidents du travail,Mise à jour dossier,10,8.41,True,True,11,28.12,True
REQ-00029585,2025-12-19,2025-12-19 13:52:18.542937192,Caisse 01,Remboursements,Justificatif,5,0.58,True,True,18,33.27,True
REQ-00029882,2025-12-19,2025-12-30 16:32:56.259804805,Caisse 08,Affiliation,Demande standard,10,11.69,True,True,14,27.1,False
REQ-00013940,2025-12-19,2025-12-28 07:21:05.791707938,Caisse 04,Affiliation,Demande standard,10,9.31,True,True,19,37.44,True
REQ-00017793,2025-12-19,2025-12-20 18:04:41.613622345,Caisse 06,Remboursements,Ouverture de droits,5,1.75,True,True,16,40.65,True
REQ-00012449,2025-12-19,2025-12-23 04:40:19.457345824,Caisse 02,Indemnités journalières,Demande standard,8,4.19,True,True,15,32.72,True
REQ-00021935,2025-12-19,2025-12-26 18:53:00.733336679,Caisse 08,Accidents du travail,Ouverture de droits,10,7.79,True,True,22,37.35,True
REQ-00005519,2025-12-19,2025-12-23 09:12:29.332759328,Caisse 01,Accidents du travail,Demande standard,10,4.38,True,True,24,30.87,True
REQ-00015443,2025-12-19,2025-12-22 11:48:25.545363071,Caisse 05,Indemnités journalières,,8,3.49,True,True,8,33.99,True
REQ-00014216,2025-12-20,2025-12-27 07:29:06.630711740,Caisse 02,Complémentaire santé,Mise à jour dossier,7,7.31,True,True,24,34.92,False
REQ-00012057,2025-12-20,2025-12-25 17:02:11.524547512,Caisse 08,Indemnités journalières,Demande standard,8,5.71,True,True,26,37.04,True
REQ-00008686,2025-12-20,,Caisse 04,Indemnités journalières,Demande standard,8,3.73,False,False,11,33.15,False
REQ-00005820,2025-12-20,2025-12-21 00:32:36.506285373,Caisse 04,Accidents du travail,Demande standard,10,1.02,True,True,12,25.38,True
REQ-00021142,2025-12-20,2025-12-28 09:07:04.368969194,Caisse 03,Accidents du travail,Mise à jour dossier,10,8.38,True,False,25,36.1,True
REQ-00021533,2025-12-20,2025-12-29 21:04:59.139482756,Caisse 06,Affiliation,Demande standard,10,9.88,True,True,18,38.11,True
REQ-00026912,2025-12-20,2025-12-21 02:54:18.452578314,Caisse 02,Indemnités journalières,Ouverture de droits,8,1.12,True,True,20,35.72,True
REQ-00008430,2025-12-20,2025-12-27 18:52:41.111816482,Caisse 02,Indemnités journalières,Mise à jour dossier,8,7.79,True,True,23,36.39,True
REQ-00023551,2025-12-20,2025-12-25 20:43:48.928123591,Caisse 06,Remboursements,Réclamation,5,5.86,True,True,13,33.51,False
REQ-00008855,2025-12-20,2025-12-23 00:10:21.775377506,Caisse 03,Indemnités journalières,Ouverture de droits,8,3.01,True,True,28,36.2,True
REQ-00011875,2025-12-20,2025-12-24 09:27:39.769121577,Caisse 01,Remboursements,Ouverture de droits,5,4.39,True,True,16,32.97,True
REQ-00028290,2025-12-20,2025-12-24 22:39:33.658928352,Caisse 04,Indemnités journalières,Mise à jour dossier,8,4.94,True,True,14,27.83,True
REQ-00018236,2025-12-20,2025-12-29 09:50:50.099465760,Caisse 02,Affiliation,Mise à jour dossier,10,9.41,True,True,28,38.85,True
REQ-00006399,2025-12-20,2025-12-25 19:06:01.833749510,Caisse 01,Accidents du travail,Justificatif,10,5.8,True,True,9,30.02,True
REQ-00016081,2025-12-20,2025-12-29 23:52:50.257112053,Caisse 04,Complémentaire santé,Justificatif,7,10.0,True,True,24,32.19,False
REQ-00022697,2025-12-20,2025-12-22 02:53:21.494641637,Caisse 04,Remboursements,Ouverture de droits,5,2.12,True,True,17,37.2,True
REQ-00019691,2025-12-20,2025-12-24 11:24:21.022607695,Caisse 03,Complémentaire santé,Réclamation,7,4.48,True,True,28,29.18,True
REQ-00002580,2025-12-20,2025-12-21 12:14:44.986634545,Caisse 04,Remboursements,Ouverture de droits,5,1.51,True,True,20,26.71,True
REQ-00002647,2025-12-20,2025-12-21 16:43:53.980411584,Caisse 03,Remboursements,Demande standard,5,1.7,True,False,8,22.35,True
REQ-00014482,2025-12-20,2025-12-23 20:56:18.845738629,Caisse 05,Accidents du travail,Mise à jour dossier,10,3.87,True,True,20,35.78,True
REQ-00003144,2025-12-20,2025-12-21 12:54:59.259429757,Caisse 02,Indemnités journalières,Demande standard,8,1.54,True,True,30,35.56,True
REQ-00017668,2025-12-20,2025-12-20 23:58:32.118957793,Caisse 08,Remboursements,Demande standard,5,1.0,True,True,8,40.18,True
REQ-00006549,2025-12-20,2025-12-21 10:46:50.580423932,Caisse 04,Remboursements,Justificatif,5,1.45,True,False,24,34.77,True
REQ-00027773,2025-12-20,2025-12-28 16:16:05.361828723,Caisse 06,Indemnités journalières,Mise à jour dossier,8,8.68,True,True,23,35.54,False
REQ-00005199,2025-12-20,2025-12-21 20:28:51.825814927,Caisse 02,Remboursements,Demande standard,5,1.85,True,False,11,35.84,True
REQ-00011174,2025-12-20,2025-12-22 23:07:14.287072805,Caisse 07,Complémentaire santé,Ouverture de droits,7,2.96,True,False,27,32.33,True
REQ-00022379,2025-12-20,2025-12-30 02:44:27.754780819,Caisse 07,Accidents du travail,Mise à jour dossier,10,10.11,True,False,28,35.82,False
REQ-00018846,2025-12-20,2025-12-23 21:43:19.929956505,Caisse 07,Remboursements,Ouverture de droits,5,3.91,True,True,26,31.91,True
REQ-00026578,2025-12-20,2025-12-22 01:11:15.533079233,Caisse 02,Remboursements,Ouverture de droits,5,2.05,True,True,20,22.07,True
REQ-00011139,2025-12-20,2025-12-29 03:51:45.435871428,Caisse 04,Affiliation,Mise à jour dossier,10,9.16,True,True,12,32.27,True
REQ-00002857,2025-12-20,2025-12-22 14:49:59.989678063,Caisse 08,Affiliation,Justificatif,10,2.62,True,True,26,33.57,True
REQ-00012948,2025-12-20,2025-12-21 08:38:03.130835161,Caisse 04,Remboursements,Demande standard,5,1.36,True,True,16,28.31,True
REQ-00024567,2025-12-20,2025-12-28 07:28:51.759182683,Caisse 03,Complémentaire santé,Justificatif,7,8.31,True,False,17,32.66,False
REQ-00007273,2025-12-20,2025-12-23 03:24:55.421091279,Caisse 04,Remboursements,Mise à jour dossier,5,3.14,True,True,11,36.99,True
REQ-00002892,2025-12-20,2025-12-25 01:02:10.615268293,Caisse 08,Remboursements,Demande standard,5,5.04,True,True,14,34.01,False
REQ-00015103,2025-12-20,2025-12-26 01:18:05.583842441,Caisse 05,Affiliation,Demande standard,10,6.05,True,True,21,34.38,True
REQ-00024956,2025-12-20,2025-12-21 15:23:04.415395542,Caisse 08,Remboursements,Demande standard,5,1.64,True,True,21,30.2,True
REQ-00020412,2025-12-20,2025-12-22 22:14:55.513717900,Caisse 08,Indemnités journalières,Ouverture de droits,8,2.93,True,True,21,39.95,True
REQ-00000116,2025-12-20,2025-12-21 03:36:22.073613039,Caisse 05,Remboursements,Demande standard,5,1.15,True,True,9,37.47,True
REQ-00016656,2025-12-20,2025-12-27 14:18:14.583588154,Caisse 06,Indemnités journalières,Réclamation,8,7.6,True,True,15,33.37,True
REQ-00004678,2025-12-20,2025-12-29 21:24:49.247799451,Caisse 05,Affiliation,Mise à jour dossier,10,9.89,True,True,18,30.74,True
REQ-00003594,2025-12-20,2026-01-12 17:46:37.975635503,Caisse 08,Indemnités journalières,Réclamation,8,23.74,True,True,21,30.95,False
REQ-00007622,2025-12-20,2025-12-25 21:30:36.289541986,Caisse 08,Indemnités journalières,Réclamation,8,5.9,True,True,29,35.42,True
REQ-00022815,2025-12-20,2025-12-28 11:18:22.899070506,Caisse 07,Accidents du travail,Réclamation,10,8.47,True,True,21,28.86,True
REQ-00020788,2025-12-20,2025-12-27 18:43:12.688356757,Caisse 02,Accidents du travail,Demande standard,10,7.78,True,False,25,34.12,True
REQ-00015649,2025-12-21,2025-12-25 21:33:40.217048331,Caisse 08,Complémentaire santé,Réclamation,7,4.9,True,True,25,40.32,True
REQ-00027772,2025-12-21,2026-01-03 11:31:43.947295302,Caisse 04,Indemnités journalières,Réclamation,8,13.48,True,True,16,27.17,False
REQ-00029365,2025-12-21,2025-12-28 03:01:54.674442638,Caisse 06,Accidents du travail,Demande standard,10,7.13,True,True,29,28.11,True
REQ-00023040,2025-12-21,2025-12-24 02:50:23.800632964,Caisse 08,Complémentaire santé,Ouverture de droits,7,3.12,True,True,29,32.45,True
REQ-00011723,2025-12-21,2025-12-22 10:47:10.995162509,Caisse 05,Remboursements,Demande standard,5,1.45,True,True,12,43.29,True
REQ-00008903,2025-12-21,2025-12-26 19:21:13.032031420,Caisse 05,Indemnités journalières,Mise à jour dossier,8,5.81,True,True,27,35.63,True
REQ-00018717,2025-12-21,2025-12-26 23:54:13.486102989,Caisse 02,Accidents du travail,Demande standard,10,6.0,True,True,28,30.34,True
REQ-00028127,2025-12-21,2025-12-22 10:21:32.842721220,Caisse 08,Remboursements,Demande standard,5,1.43,True,True,12,29.96,True
REQ-00015003,2025-12-21,2025-12-23 21:43:08.884824810,Caisse 05,Accidents du travail,Justificatif,10,2.9,True,False,25,31.68,True
REQ-00004767,2025-12-21,2025-12-25 19:14:22.563822914,Caisse 03,Remboursements,Demande standard,5,4.8,True,True,17,38.61,True
REQ-00013979,2025-12-21,,Caisse 01,Remboursements,Mise à jour dossier,5,2.98,False,False,15,28.82,False
REQ-00006048,2025-12-21,2025-12-21 22:16:41.400930144,Caisse 05,Remboursements,Ouverture de droits,5,0.93,True,True,21,37.56,True
REQ-00029645,2025-12-21,2025-12-27 08:59:23.653291165,Caisse 04,Affiliation,Demande standard,10,6.37,True,True,11,35.58,True
REQ-00009536,2025-12-21,2025-12-24 13:00:50.012988324,Caisse 07,Indemnités journalières,Mise à jour dossier,8,3.54,True,True,10,36.87,True
REQ-00012328,2025-12-21,2025-12-23 17:54:56.201377760,Caisse 07,Affiliation,Mise à jour dossier,10,2.75,True,True,30,33.82,True
REQ-00011190,2025-12-21,2025-12-23 18:17:35.902922020,Caisse 04,Accidents du travail,Demande standard,10,2.76,True,True,16,31.55,True
REQ-00002303,2025-12-21,2025-12-22 04:49:04.919303478,Caisse 07,Remboursements,Demande standard,5,1.2,True,True,16,27.67,True
REQ-00015263,2025-12-21,2025-12-26 12:46:46.935966599,Caisse 08,Accidents du travail,Mise à jour dossier,10,5.53,True,True,16,38.88,True
REQ-00018608,2025-12-21,2025-12-23 20:38:03.387928980,Caisse 04,Affiliation,Demande standard,10,2.86,True,True,22,41.69,True
REQ-00015165,2025-12-21,2026-01-02 21:46:19.055996734,Caisse 02,Indemnités journalières,Demande standard,8,12.91,True,True,13,43.69,False
REQ-00019014,2025-12-21,2025-12-27 06:19:48.812576275,Caisse 07,Indemnités journalières,Demande standard,8,6.26,True,True,26,31.67,True
REQ-00012116,2025-12-21,2025-12-27 08:34:44.139281897,Caisse 05,Remboursements,Réclamation,5,6.36,True,True,29,35.38,False
REQ-00016323,2025-12-21,2025-12-24 08:59:21.116638063,Caisse 07,Remboursements,Demande standard,5,3.37,True,True,15,34.97,True
REQ-00005785,2025-12-21,2026-01-02 07:22:53.822973887,Caisse 04,Affiliation,Demande standard,10,12.31,True,True,27,31.0,False
REQ-00001544,2025-12-21,2026-01-05 01:51:21.987395478,Caisse 01,Accidents du travail,Ouverture de droits,10,15.08,True,True,30,35.59,False
REQ-00015499,2025-12-21,2025-12-28 08:03:29.889217938,Caisse 01,Affiliation,Ouverture de droits,10,7.34,True,True,16,32.11,True
REQ-00017014,2025-12-21,2025-12-30 11:34:50.038570485,Caisse 03,Indemnités journalières,Ouverture de droits,8,9.48,True,True,23,41.49,False
REQ-00017383,2025-12-21,2025-12-26 03:33:00.609444279,Caisse 04,Remboursements,Demande standard,5,5.15,True,True,29,34.32,False
REQ-00003684,2025-12-21,2025-12-24 02:30:55.258860945,Caisse 04,Remboursements,Demande standard,5,3.1,True,True,27,25.28,True
REQ-00027712,2025-12-21,2025-12-31 07:15:00.163807752,Caisse 04,Affiliation,Demande standard,10,10.3,True,True,8,27.59,False
REQ-00025282,2025-12-21,2025-12-24 09:10:00.772206113,Caisse 02,Complémentaire santé,Demande standard,7,3.38,True,True,16,40.9,True
REQ-00017964,2025-12-21,2026-01-01 10:54:19.453609670,Caisse 06,Accidents du travail,Ouverture de droits,10,11.45,True,True,10,26.48,False
REQ-00011973,2025-12-21,2025-12-27 00:40:05.915349192,Caisse 01,Accidents du travail,Demande standard,10,6.03,True,True,16,34.02,True
REQ-00001728,2025-12-21,2025-12-28 21:23:58.673968416,Caisse 08,Indemnités journalières,Justificatif,8,7.89,True,True,11,35.2,True
REQ-00012006,2025-12-21,2025-12-31 23:16:11.275083840,Caisse 07,Indemnités journalières,Demande standard,8,10.97,True,True,10,35.91,False
REQ-00007004,2025-12-21,2025-12-25 21:07:35.066475563,Caisse 02,Indemnités journalières,Mise à jour dossier,8,4.88,True,False,15,39.15,True
REQ-00028268,2025-12-21,2025-12-27 07:14:51.884613513,Caisse 03,Affiliation,Demande standard,10,6.3,True,True,24,29.18,True
REQ-00014326,2025-12-21,2025-12-23 07:47:11.385800315,Caisse 08,Remboursements,Demande standard,5,2.32,True,True,14,38.83,True
REQ-00011040,2025-12-21,2025-12-23 19:41:44.002538678,Caisse 01,Accidents du travail,Ouverture de droits,10,2.82,True,True,23,34.47,True
REQ-00019211,2025-12-21,2025-12-22 09:41:06.145446479,Caisse 08,Remboursements,Justificatif,5,1.4,True,False,26,33.9,True
REQ-00027189,2025-12-21,2025-12-21 15:15:35.751815064,Caisse 07,Remboursements,Mise à jour dossier,5,0.64,True,True,8,38.43,True
REQ-00021463,2025-12-22,2025-12-25 13:35:34.024316110,Caisse 01,Indemnités journalières,Ouverture de droits,8,3.57,True,True,22,23.08,True
REQ-00016356,2025-12-22,2025-12-22 20:35:50.468267929,Caisse 02,Remboursements,Demande standard,5,0.86,True,True,9,32.95,True
REQ-00011599,2025-12-22,2025-12-24 13:47:37.753970939,Caisse 07,Accidents du travail,Réclamation,10,2.57,True,True,19,32.96,True
REQ-00009291,2025-12-22,2025-12-25 20:06:45.105621266,Caisse 05,Remboursements,Ouverture de droits,5,3.84,True,True,9,45.35,True
REQ-00017083,2025-12-22,2025-12-23 09:15:47.418378906,Caisse 02,Indemnités journalières,Mise à jour dossier,8,1.39,True,True,20,37.79,True
REQ-00018628,2025-12-22,2025-12-28 23:30:12.167150938,Caisse 05,Accidents du travail,Mise à jour dossier,10,6.98,True,True,11,31.49,True
REQ-00014206,2025-12-22,2026-01-01 04:33:05.094504103,Caisse 06,Indemnités journalières,Justificatif,8,10.19,True,True,9,32.28,False
REQ-00017565,2025-12-22,2025-12-26 21:17:17.144339156,Caisse 02,Accidents du travail,Mise à jour dossier,10,4.89,True,True,16,29.62,True
REQ-00028366,2025-12-22,2025-12-28 01:47:38.033086148,Caisse 03,Indemnités journalières,Demande standard,8,6.07,True,True,9,30.95,True
REQ-00025891,2025-12-22,2025-12-29 02:04:06.080246034,Caisse 04,Remboursements,Mise à jour dossier,5,7.09,True,True,26,34.08,False
REQ-00009812,2025-12-22,2026-01-04 10:58:46.840191853,Caisse 07,Indemnités journalières,Demande standard,8,13.46,True,False,23,39.02,False
REQ-00007356,2025-12-22,2025-12-27 19:35:06.767675554,Caisse 02,Remboursements,Mise à jour dossier,5,5.82,True,False,19,33.7,False
REQ-00000570,2025-12-22,2025-12-26 14:10:36.928827963,Caisse 08,Indemnités journalières,Mise à jour dossier,8,4.59,True,True,27,30.91,True
REQ-00013965,2025-12-22,2025-12-31 05:04:28.078512882,Caisse 01,Affiliation,Réclamation,10,9.21,True,True,9,30.03,True
REQ-00017667,2025-12-22,2025-12-26 14:16:57.771056118,Caisse 06,Affiliation,Demande standard,10,4.6,True,True,18,41.28,True
REQ-00028728,2025-12-22,2025-12-25 08:07:09.945964715,Caisse 04,Complémentaire santé,Ouverture de droits,7,3.34,True,True,20,35.12,True
REQ-00025855,2025-12-22,2026-01-03 02:42:36.563516190,Caisse 01,Accidents du travail,Justificatif,10,12.11,True,False,23,30.14,False
REQ-00005615,2025-12-22,2025-12-26 19:56:52.922909955,Caisse 05,Remboursements,Demande standard,5,4.83,True,True,9,40.36,True
REQ-00028918,2025-12-22,2025-12-25 09:37:57.512749918,Caisse 08,Remboursements,Demande standard,5,3.4,True,False,13,35.42,True
REQ-00025063,2025-12-22,2025-12-25 11:22:42.663827959,Caisse 06,Affiliation,Demande standard,10,3.47,True,False,25,37.42,True
REQ-00017234,2025-12-22,2025-12-25 23:23:28.027332257,Caisse 06,Indemnités journalières,Ouverture de droits,8,3.97,True,True,21,32.34,True
REQ-00004721,2025-12-22,2025-12-24 00:36:46.000290165,Caisse 01,Remboursements,Réclamation,5,2.03,True,True,12,30.79,True
REQ-00025779,2025-12-22,2025-12-24 01:15:37.009823708,Caisse 06,Complémentaire santé,Réclamation,7,2.05,True,True,23,29.59,True
REQ-00000288,2025-12-22,2026-01-01 11:27:37.292112596,Caisse 01,Indemnités journalières,Mise à jour dossier,8,10.48,True,True,25,28.5,False
REQ-00009927,2025-12-22,,Caisse 03,Indemnités journalières,Demande standard,8,3.36,False,False,8,39.89,False
REQ-00005250,2025-12-22,2025-12-31 10:05:05.180496835,Caisse 04,Remboursements,Réclamation,5,9.42,True,True,30,25.73,False
REQ-00006991,2025-12-22,2025-12-31 16:19:38.897093737,Caisse 07,Indemnités journalières,Mise à jour dossier,8,9.68,True,True,12,36.19,False
REQ-00011990,2025-12-22,2025-12-23 05:10:12.161870895,Caisse 06,Remboursements,Réclamation,5,1.22,True,True,29,28.74,True
REQ-00004892,2025-12-22,2026-01-01 09:53:33.785069210,Caisse 03,Complémentaire santé,Mise à jour dossier,7,10.41,True,True,16,23.6,False
REQ-00001455,2025-12-22,2025-12-25 11:46:28.256915259,Caisse 02,Indemnités journalières,Demande standard,8,3.49,True,True,17,42.78,True
REQ-00024283,2025-12-22,2026-01-03 02:12:38.247529452,Caisse 08,Indemnités journalières,Mise à jour dossier,8,12.09,True,True,28,30.42,False
REQ-00013399,2025-12-22,2025-12-26 11:09:51.610072368,Caisse 06,Affiliation,Mise à jour dossier,10,4.47,True,True,12,37.88,True
REQ-00015053,2025-12-22,2025-12-27 07:13:06.439219066,Caisse 01,Affiliation,Réclamation,10,5.3,True,True,20,44.06,True
REQ-00015841,2025-12-22,2026-01-03 09:24:31.493822857,Caisse 04,Complémentaire santé,Demande standard,7,12.39,True,True,13,34.65,False
REQ-00003235,2025-12-22,2025-12-28 20:13:06.621539874,Caisse 08,Affiliation,Demande standard,10,6.84,True,True,24,38.63,True
REQ-00003236,2025-12-22,2025-12-31 21:37:12.928910044,Caisse 06,Affiliation,Demande standard,10,9.9,True,False,11,39.17,True
REQ-00004186,2025-12-22,2025-12-23 06:12:43.459401490,Caisse 01,Affiliation,Demande standard,10,1.26,True,True,28,40.62,True
REQ-00015005,2025-12-22,2026-01-03 10:36:27.833971561,Caisse 01,Indemnités journalières,Ouverture de droits,8,12.44,True,True,28,35.08,False
REQ-00001759,2025-12-22,2026-01-03 05:06:56.865029132,Caisse 07,Remboursements,Réclamation,5,12.21,True,False,30,26.08,False
REQ-00020130,2025-12-22,2026-01-03 06:17:27.774609423,Caisse 02,Complémentaire santé,Réclamation,7,12.26,True,True,19,27.78,False
REQ-00003926,2025-12-22,2026-01-02 04:47:17.047858073,Caisse 07,Indemnités journalières,Demande standard,8,11.2,True,True,12,31.25,False
